SOURCE_ID,ra,dec,parallax,phot_g_mean_mag
5360414168059426432,161.77008272366564,-52.65210841979958,-1.5034952962259878,20.942387
5360414168059689472,161.7684456755582,-52.64970192480022,,20.865559
5360414168059866240,161.7765823592543,-52.6640884957639,-0.6786628692341856,20.889656
5950900015838463872,257.7575423287717,-47.33828665868813,,20.844122
5950900015838471936,257.7462620029037,-47.33167875223264,,20.89071
5950900015838472832,257.7463106707516,-47.330324047084105,,20.986685
5950900015858492672,257.7619995467276,-47.33912167180526,0.4246715376480875,17.1376
5950900015858493184,257.76219405620816,-47.337549039390325,0.5242763412183581,17.799273
5950900015858493568,257.76870933012384,-47.33259345866226,,20.208296
5950900015858494080,257.7592799638802,-47.334992450971576,0.4349458239132947,18.23628
5950900015858494336,257.7611549403344,-47.332946376828545,0.004042005957562251,17.003159
5950900015858494464,257.7626521736856,-47.33036259071324,0.10121767345145301,15.757346
5950900015858494976,257.75344699399557,-47.33013842550566,0.0949507788220046,13.173938
5950900015858495488,257.751545603306,-47.329022473913106,0.4913645257609877,18.058718
5950900015858495616,257.7541748883299,-47.324058680511335,0.1688331230860295,16.94573
5950900015859130624,257.7496468617634,-47.32434789932879,,21.045668
5950900015867910272,257.7472090495635,-47.33362725843868,-0.1253796544754231,20.061195
5950900045873048832,257.7316358127046,-47.33876862461774,-0.006902494935265482,18.397339
6917402416301409664,315.10779589947043,-0.8842892484143718,,21.072329
6917402446365705984,315.1374153486341,-0.8885610485272867,0.31384668491281237,18.68216
6917402446365711744,315.1294897385342,-0.8844388302779748,0.49850350763360235,18.772736
6917402446365721600,315.1287228275059,-0.8798466374189866,0.08709061024369313,19.67159
6917402446365724032,315.1327202680197,-0.8775052997986966,0.8450871567882826,19.488535
6917402450660311040,315.12968611385025,-0.8934135166491328,0.5494939125228605,20.598122
6917402485021015552,315.14320485982216,-0.8813803396167419,,20.931644
6917402515085198208,315.12720905737734,-0.8794810401159955,0.4280417962395645,18.929268
6917402515086284288,315.1206239931363,-0.8840134105952429,,20.969105
6917402515088430976,315.1209763730318,-0.8730491691263228,,20.843494
6917402519380433024,315.11554959613835,-0.8799225177474211,-0.3729355507365646,20.476564
6917402549444958464,315.1283245253163,-0.8644050036556136,2.005168974101526,20.465633
6917402549444960384,315.1325207751287,-0.8630738004336778,0.7572708933493522,20.262186
6917402553739895424,315.140835802068,-0.8689234884612362,0.8479563200721334,15.243244
6917402583804607744,315.0390731225987,-0.9271413352260818,0.4851791572943813,19.558117
5864271315736850048,206.620483670171,-64.53706917628037,0.8007787858755909,20.121187
5864271315736850688,206.61960391743338,-64.53601034909468,0.6396974461339747,
5864271315736853888,206.62368559728523,-64.53351674989352,-0.2616502026309426,20.088737
5864271315736856576,206.61548786187896,-64.52768338430106,0.8053366816570521,20.109257
5864271315736856960,206.62182959751829,-64.52917006436915,-1.241178793178908,20.41806
5864271315736860032,206.62744277483972,-64.52396363298446,1.1269545733423996,20.137491
5864271315736861440,206.6225486218018,-64.52149394239753,1.1118338317423038,20.229301
5864271315736861568,206.63908435437392,-64.52612119782783,0.0292005172900844,17.922598
5864271315736863616,206.63740086096672,-64.5245465732316,-1.247444835615694,20.41467
5864271315736864128,206.64459107738077,-64.52596371684524,1.254992288515484,20.170977
5864271315736868864,206.63426995560616,-64.518731784356,0.7609534707709789,19.988928
5864271315737090944,206.64328541315834,-64.52929837019141,1.857389965238213,20.435043
5864271315737093760,206.63672446281393,-64.52335841800809,5.882281593452234,20.466488
5864271315737093888,206.63772264199272,-64.5232157663514,0.24564710263763112,
5864271315737387008,206.61442146796782,-64.52667921783203,,20.996672
4503649418940069760,281.63487230122325,10.2008666469703,2.312352537084804,20.725416
4503649418940069888,281.63749931956164,10.203000172149869,-0.4346848743050895,19.900963
4503649418940072448,281.6387188987258,10.204343138334375,,20.65262
4503649418940073216,281.62913283242307,10.196765150986584,0.2345184151866686,18.894058
4503649418940073344,281.62812018844164,10.195982389981511,0.2161104476342398,19.362877
4503649418940079104,281.63514733234405,10.202493619186265,0.12558072205389165,19.693388
4503649418940081664,281.63593667600117,10.203456239349942,0.4611427553279393,19.959797
4503649418940083968,281.6373731607358,10.2049236329049,0.4219010458910623,20.40146
4503649418940085248,281.6352220189027,10.203536082255516,,21.428453
4503649418940089088,281.6293771507658,10.19920292801506,0.5040356764233388,19.470129
4503649418940091392,281.6273289195398,10.198138543475991,0.30109664182625284,19.827883
4503649418940091904,281.62827550189036,10.198985098983503,,20.633945
4503649418940092032,281.6279765176876,10.198738692599758,-1.06939251462905,20.12455
4503649418940093696,281.6348108727737,10.204405808729051,-0.531652757615284,20.056103
4503649418940095232,281.6352752934192,10.205264279874243,0.6244109061013855,20.19726
4503649418940097152,281.6283017441376,10.200040705427632,-0.9739512297724952,20.058746
6916808748741462912,312.7707773193294,-2.14842099645056,0.5713328420882553,20.439
6916808813165416064,312.76571821973795,-2.1334036512012635,0.5864287701253458,20.801876
6916808817462036736,312.7594746263702,-2.14390764269904,0.6789148829129109,18.378021
6916808817462042496,312.75882423132094,-2.127669399295553,-0.5885132559947591,20.145308
6916808847525078144,312.66661381215505,-2.191719827632702,0.9162490977527192,20.092497
6916808851820477184,312.66485182403034,-2.1944948402466036,2.2654666700825095,20.360222
6916808851820842496,312.67430787737993,-2.189009566878724,,20.992813
6916808851820887936,312.6697241775142,-2.1984314254398387,-0.9189183407244976,20.77487
6916808851821740032,312.67309678909123,-2.1948040993533513,1.2859773089630555,17.080467
6916808851821740288,312.67084643827985,-2.1929778808980798,0.764350014500989,16.06387
6916808851821744000,312.6705621594326,-2.185783781105501,-0.12981775848539198,19.518854
6916808886180305152,312.68050960522834,-2.1786030574626345,,21.0224
6916808886181564672,312.68148182116,-2.187110464793475,0.008614345248843719,19.439884
6916808916248896512,312.658442399934,-2.178222137578916,-0.3816737861869478,19.121658
6916808920541220096,312.661087335606,-2.183527336212255,-1.3663325233205457,20.480556
6915693839656753536,314.43804137342255,-3.1114478333053768,0.3798770737981895,18.792274
6915693843950508800,314.43769672138706,-3.116970299365048,-0.9656599503184721,20.617048
6915693874016489728,314.41630070395047,-3.1154580149064834,0.4275469192030233,19.60583
6915693878310248192,314.41243405338673,-3.1133849496576143,1.1852222520289113,20.081167
6915693878311485568,314.41644209034047,-3.1107775772856896,0.6479069008784334,18.317453
6915693908376230656,314.43139702672136,-3.1112183295531075,0.7473776781497188,15.070034
6915693908376231552,314.4283538033475,-3.108933651860099,-0.05406564448858253,19.652742
6915693908376235264,314.4340917310089,-3.1039666833528416,0.197930495764235,17.931025
6915693912670858624,314.42552517131315,-3.1134283837607666,,21.175434
6915693942735928576,314.3459598442611,-3.163790870795303,0.11735903760397742,18.145275
6915693947033401984,314.3358185828737,-3.16289597118887,0.7203769916300361,19.881231
6915693977095672960,314.3567908669876,-3.157184237336833,2.421906359760421,19.38451
6915694011455410304,314.3291747297649,-3.1579476326723226,1.3086323303613947,20.650164
6915694011455410688,314.32659331414453,-3.1579623088038544,0.8566372034061114,18.893015
5950790610127624448,257.4458722210716,-47.7734396823146,0.08933438195092192,19.483793
5950790614433008896,257.4465679093732,-47.78074315117149,0.6587248815230633,19.110407
5950790614433015552,257.4477775685702,-47.776711126545514,,20.43976
5950790614433024640,257.4447875513254,-47.774699406280234,0.18326929498263642,19.964226
5950790614433026176,257.4451276567024,-47.77393058521353,0.07210359887792199,19.518427
5950790614433027840,257.4408761135039,-47.77565105760614,0.5921094379017371,18.771847
5950790614433037312,257.43632324094705,-47.77385400045412,0.552090684328475,19.940079
5950790614433042304,257.4305117155326,-47.77554833584623,0.29464721045768877,18.65859
5950790614433042688,257.43180877711666,-47.77465389238177,0.4317788686085091,18.960588
5950790614433043712,257.4381299782459,-47.770338188925415,,20.557308
5950790614433043840,257.4379623799167,-47.77019558855982,-4.507874728138223,19.829597
5950790614433046912,257.42966866594116,-47.773715449152554,1.6480022596690083,18.414246
5950790614433048064,257.4339380388437,-47.77139458161615,0.18160475331115705,19.04338
5950790614433048704,257.4286554870107,-47.774360055419,0.18960112010535826,19.138134
5950790614433049984,257.4289001802884,-47.7738622610917,0.323573160046433,16.477911
5950790614433051776,257.43706883564886,-47.76863251067132,-0.39165672338819635,19.854551
5950947397892646912,260.2821843068039,-47.95374557567196,-0.036669519505239424,19.697872
5950947397892647040,260.2940648400744,-47.960973633483974,0.2425414225405067,18.225466
5950947397892647168,260.2940126638665,-47.96050589327949,,20.27156
5950947397892647424,260.27994612618704,-47.9525290768253,0.640914153350727,19.48017
5950947397892654208,260.2766330144119,-47.95168067695622,0.902610482832859,19.719442
5950947397892656896,260.2827618616297,-47.95517932662285,,20.707613
5950947397892661632,260.27970427997394,-47.955367949133,-0.093472105989257,19.86672
5950947397892662016,260.28568205837485,-47.95908670529134,0.07332328617112224,19.758896
5950947397892665728,260.2862775599517,-47.96037286410338,-0.33381085632674706,19.725657
5950947397892665984,260.2816706115096,-47.95767040199337,0.3624752919334206,19.640093
5950947397892679808,260.2818504148212,-47.960705985215036,,20.455383
5950947397892681088,260.2793836015883,-47.95952247962332,0.2868562763315538,19.30177
5950947397892681728,260.29420490583453,-47.96854010967443,-0.897688076780952,19.755873
5950947397892681856,260.28710795911053,-47.9642854357937,0.28115474238915084,19.683573
5950947397892683776,260.2761066295643,-47.95810701320103,0.7244016815525165,19.39867
5950947397892686336,260.28436436569854,-47.963584139099375,0.608764351802937,19.566828
5950825145940749952,258.2839776584291,-47.67566052324318,,20.342976
5950825145940750080,258.2841778360032,-47.67598224160609,0.4603134275371798,19.875462
5950825145940752896,258.2851452464219,-47.675008621287766,0.523154476529478,18.732565
5950825145940758912,258.2827455634584,-47.675751422328204,1.0628288397719836,19.906948
5950825145940765952,258.27642208802774,-47.6787807569023,-0.16139571765735675,19.793139
5950825145940769408,258.27826309632746,-47.67712323173594,1.1472535615686046,20.231586
5950825145940787456,258.2802636274464,-47.67315927864489,0.15231274447184912,19.923616
5950825145940790912,258.27750225763475,-47.67439165536415,1.110006290942045,19.967499
5950825145940794496,258.27514216676445,-47.67533308609284,-0.02565539051963229,19.206442
5950825145940801152,258.27792615550396,-47.672550188974924,,20.854446
5950825145940801280,258.27829960012934,-47.672766631447665,-0.14759996184396668,18.991482
5950825145940815104,258.2781682270264,-47.6714146703115,0.7887414462499788,18.921984
5950825145940819840,258.27745037568826,-47.67106741359004,0.4619956027302817,19.757393
5950825145940821120,258.28170120040977,-47.668179559484884,0.04501244993841755,19.443031
5950825145940827904,258.27343983189354,-47.67219151569118,0.2700951940280472,19.648088
5360578923004288896,162.13951837499732,-51.5193781848219,,20.909039
5360578923004289792,162.14092133772053,-51.51255748371136,,21.141779
5360578923004290688,162.14274883173977,-51.51133595637333,1.2032933872868372,20.633802
5360578923004292992,162.14626994332883,-51.510337048428426,-0.6970317541906804,20.497768
5360578923004534912,162.13041411287264,-51.510562904165674,,20.928852
5360578923013009664,162.1443425877606,-51.515342837288784,1.477731044798333,18.531849
5360578953068678528,162.14049623582832,-51.50428099971458,0.006464170525991499,19.743439
5360578953068693248,162.1337282777747,-51.49987074701939,0.2222050744379675,19.634672
5360578953068699904,162.13458800794407,-51.49751257638978,0.19935555628333135,17.821436
5360578953068700928,162.14926199668696,-51.497957238166876,0.21728141235252105,18.595282
5360578953068701056,162.14834063371123,-51.49962558370224,0.8914390135387249,18.496872
5360578953068706688,162.12954893961287,-51.49528278792374,1.231116901770561,19.300154
5360578953068714880,162.14147828666646,-51.49277418852513,0.8036232069494514,19.578074
5360578953078200832,162.1420791286619,-51.50533667408826,-0.37685491372511587,19.180567
5360578957362745984,162.14847711271895,-51.49933275590279,-1.597593397907007,20.575464
4503770876309111040,282.0164213351332,10.67676814623094,0.17591489486275375,18.694288
4503770876309129216,282.02050972991697,10.67770512061035,-0.017724564664671587,18.006433
4503770876309129344,282.01950142981656,10.67843017242383,0.45443778314331434,18.854668
4503770876309138816,282.01330267437226,10.680496233186211,0.7925785130533332,19.328281
4503770876309143040,282.0176868588842,10.680788863027802,0.210404075198732,19.459362
4503770876309164032,282.0136475469402,10.683360648128193,0.33435610582864517,18.542645
4503770876309166720,282.01765981725174,10.68253641632956,0.03159269324469369,18.19448
4503770876309168768,282.0245637885275,10.683174126979281,0.5260886842023881,17.428158
4503770876309168896,282.02604938753825,10.684037561059553,0.4768977382079378,19.202925
4503770876309172352,282.0090281623666,10.684081243973743,0.4001875444327127,17.645853
4503770876309172480,282.0105564671891,10.683151971694667,-0.042256804896167524,18.820566
4503770876309179776,282.02500762771456,10.68523768979426,0.14504695027964706,19.545038
4503770876309182848,282.01154352379973,10.684931440704567,0.03413052511188128,18.92418
4503770876309183488,282.0148170354765,10.684899244205809,0.0059900380741065296,18.773106
4503709956499443712,281.14231689160556,10.317972695229313,0.34270749986881793,17.985165
4503709960816747776,281.1460042312385,10.319262921887773,-0.021122713655151615,19.713251
4503709960816748160,281.1452996956406,10.319035620995761,-0.19678789532325902,18.030544
4503709960816748288,281.14639292638094,10.319614806301308,-0.10067108948221924,18.016346
4503709960816751744,281.1489774877475,10.32194448099001,0.3907926783121221,18.929972
4503709960816753920,281.1480561545605,10.321258362216712,-2.450341805932579,20.210503
4503709960816754944,281.1444533142399,10.318489676793376,1.6246562390493322,20.00733
4503709960816758912,281.1463393953321,10.320315365011284,0.11680532626282616,19.443571
4503709960816761728,281.13977462350095,10.315170430476515,,20.773525
4503709960816771200,281.14562486773,10.320709750957679,1.1788617630728855,20.240725
4503709960816778624,281.14795654220126,10.324092603374343,-0.47185934897084075,20.13664
4503709960816779648,281.14657044634237,10.322428429023619,1.2379696970701761,20.178846
4503709960816779776,281.1395176454624,10.316796479675418,-0.10244678010403448,18.738209
4503709960816790912,281.1410179714056,10.318818714840699,0.5640085485396302,18.876524
6914829348640621312,312.44055079344565,-3.9628281738473596,2.238758325970704,20.176403
6914829382999199616,312.42158208380397,-3.9596723240084386,0.18097584591154106,20.070242
6914829382999202816,312.4248755292493,-3.95513968546149,0.8879606056524554,20.47915
6914829382999206656,312.41900798208604,-3.9500458997657835,,21.476995
6914829417357955968,312.4306666121331,-3.9495553768124396,0.7656749309687308,10.507757
6914829421653685376,312.42913745462783,-3.940133045118227,1.8120909449957618,17.169598
6914829421653818880,312.4326062760985,-3.945550400508243,0.3519628387052942,19.09107
6914829421655216384,312.426995885458,-3.949817922298724,-0.320870898484129,20.252031
6914829451718669440,312.38605873006645,-3.9679391195731437,1.5825027747944067,20.668951
6914829451718669568,312.3810145590703,-3.96789580566972,0.8405390396087804,19.872654
6914829486078416384,312.395316912166,-3.957672256333905,0.29271647876780255,17.303915
6914829486078418048,312.4012004618837,-3.9555794702283227,0.7108407538499693,18.838533
6914829486079532288,312.39626764677735,-3.9541797524959397,0.49987525677236355,20.537195
6914829490372421888,312.4012329849641,-3.95962422549777,1.2749168689454602,20.419239
6914829490373164416,312.39725545641494,-3.9554776965412626,0.21981956950103954,18.062262
5359992264831350912,165.6929244819032,-51.86402822110412,0.2100363099529916,20.757044
5359992264843441280,165.6904975344747,-51.868991108105,0.30436733169836183,19.565014
5359992264843572480,165.67613900879397,-51.860473842140834,,20.209415
5359992294899963648,165.6853226819473,-51.85144599822536,0.4973763612132338,17.821594
5359992294899964672,165.6894227649996,-51.850776006687376,-0.7551983117383744,20.272207
5359992294899968128,165.67525636987654,-51.849185925714515,0.08126767799411919,18.366207
5359992294900040576,165.6753354930731,-51.84734734977632,0.5433231511889257,19.680609
5359992294902838016,165.67700025416246,-51.85024376240387,0.4053490738581486,20.025406
5359992299189367168,165.690202458572,-51.85023221144639,-0.7916223862834145,19.91009
5359992299191085056,165.68519361134258,-51.843473333895815,2.373171406503306,20.732716
5359992299191088256,165.68911768000098,-51.84496220027653,-0.7882005619070707,20.55372
5359992299191092352,165.6955445570085,-51.860280493931064,-0.6992917715977043,20.94444
5359992299191373312,165.68293605406856,-51.84044567279599,,20.994463
5359992299191569664,165.69652130771215,-51.852534540186,,21.139236
5359992299199663488,165.67548080942194,-51.8433997433282,0.4752129654998228,15.80298
5950860570841457664,258.33873133095045,-47.40741559446821,,20.783607
5950860570841457792,258.3382697163267,-47.40753524678535,,20.611012
5950860570841457920,258.33881503831986,-47.40788013308184,0.22522927532914816,18.773096
5950860570841465344,258.3395440644581,-47.40646149587574,0.09752034457344619,19.814013
5950860570841476096,258.3308402548501,-47.41061321102897,0.1847629841715198,19.610752
5950860570841481216,258.3340938488665,-47.40776036755924,0.3841695774781475,19.769043
5950860570841481344,258.33178181958675,-47.40952090803356,,20.768415
5950860570841481472,258.33189273730187,-47.408506384294526,,20.230022
5950860570841481600,258.3317003330141,-47.40867477042167,-0.11647034309142708,20.17748
5950860570841483008,258.32760040150276,-47.41164271279703,0.12744310137368817,19.104338
5950860570841488512,258.3380234582239,-47.405289034641974,0.2295973169798435,20.121693
5950860570841493120,258.32928302829976,-47.40888700774744,0.440375361477521,19.9005
5950860570841500928,258.32498558048877,-47.41057935065022,0.7178010236814794,19.739595
5950860570841501440,258.33238405330695,-47.4055046898784,,20.528496
5950860570841504512,258.33366745163613,-47.40456672979856,0.048072721088456456,18.391352
5950860570841508352,258.33026902546095,-47.406365076509786,-0.1031387640075794,20.108458
5950860570841520256,258.33367160793154,-47.402614400766915,0.427757333010241,19.955631
5864248466594665472,205.05411701357036,-63.512780385995086,0.22686865006197415,
5864248466594666240,205.05896419160698,-63.51201779594142,-1.7660213645490372,19.58669
5864248466594666496,205.04786675526762,-63.51235118610411,0.3048848960442425,15.113827
5864248466594669824,205.05182027633015,-63.50958433529661,0.28300619908455,18.953016
5864248466594748800,205.04539079212043,-63.51074621360145,0.8563907580169858,20.028042
5864248466597492224,205.033813174333,-63.52088434458818,0.3215870249475466,17.02303
5864248466597493376,205.03166819594736,-63.519498371800104,0.38354351909923207,19.227783
5864248496558798080,204.9988656195615,-63.52705549094466,-0.29659830902146,20.632801
5864248496558804864,204.99822542755282,-63.51612101329569,0.3356438730378048,17.795853
5864248496558805760,204.99883754917204,-63.51436448658504,0.6811935947160562,17.565445
5864248496558831232,204.9930944523936,-63.52376766015569,0.1901561295576674,17.785126
5864248496558931456,205.01817811988136,-63.5185973235406,-1.6882850911980185,19.96987
5864248496558933888,205.01425240518685,-63.51233608705657,0.25633049960662635,18.03857
5864248496569870720,204.9943691190931,-63.52414793508337,-2.301155989150051,20.603525
5864248496569870848,204.99449170957516,-63.522053831535445,0.2628565431813331,17.7371
5950900045873050496,257.7439921903815,-47.337106367969845,-1.1322794001413443,18.585197
5950900045873061376,257.74154389986177,-47.33243902995841,0.5368347275558818,18.396126
5950900045873062656,257.7223010176497,-47.33240732004425,0.9493408532891037,19.239092
5950900045873066240,257.73165412493097,-47.33074755022884,0.15523065046288018,18.066998
5950900045873074176,257.72917459982716,-47.327766205910734,0.8693394916432325,17.882174
5950900045873082112,257.7238244942126,-47.325761749131594,0.4260116295253325,19.416986
5950900045874257408,257.74258356365766,-47.3422204564239,0.46026291358044974,15.441942
5950900045897186688,257.7408245184232,-47.333799630777165,-0.18368328088369135,19.889904
5950900050190423296,257.73973202891966,-47.34113310464041,0.303507092345978,19.019064
5950900050190423424,257.74047342406,-47.34111780941896,0.37724685548900794,20.053743
5950900050190424064,257.7388502634224,-47.34199514884465,-0.17114602920554223,19.669266
5950900050190429696,257.7376249900913,-47.34118987802704,,20.491676
5950900050190429824,257.7381610408776,-47.341228949381225,-0.2015501979664264,19.756859
5950900050190433152,257.7414041271375,-47.33836372513715,0.08887701843032407,19.918392
2101167240375874688,290.0374660658641,40.319316198521506,-0.3770715697908882,20.177681
5360194712418056832,163.80920960980498,-51.06393631862954,0.34886126927132244,17.806011
5360194712418057856,163.82082402143573,-51.06614072380829,1.5622620961553415,17.32056
5360194742476934272,163.81703184844935,-51.05735578621487,0.5467033294287826,19.689035
5360194742476955776,163.8174832997092,-51.05204549517219,0.6611300071480583,20.818737
5360194742476973952,163.8245719329842,-51.05050576973993,0.5729738902169672,17.058826
5360194742476974208,163.82485060005158,-51.05187237751841,0.25463366589584946,17.906092
5360194742476974464,163.82462738728393,-51.054375379325144,0.31074523855105307,18.536085
5360194742476974592,163.8241388333128,-51.048463631937516,0.4172807240215248,20.412985
5360194742476979200,163.81696501496913,-51.04623991046263,0.2903923082717894,18.780575
5360194742477005824,163.81433690569946,-51.04272235881285,0.4140316445780219,18.586926
5360194742478391680,163.8234245032159,-51.0530228831616,1.4237545164273875,18.731647
5360194746770396288,163.8268253705136,-51.0538925337949,0.25784156419739557,19.10239
5360194746770470912,163.807944527316,-51.046093643431924,1.2177920857514426,20.29879
5360194746771284224,163.81605443086542,-51.05345958680831,0.7575528846595548,20.289776
6917402583804614528,315.03713697904163,-0.921885344376816,0.4168989168966427,18.911816
6917402583804616192,315.0497106604284,-0.919850355259911,-0.42302497356017765,20.10901
6917402618164354176,315.0534680205922,-0.9203963696403566,0.7364495739287119,18.902426
6917402618164358144,315.05801870906447,-0.9172709782923839,1.1988554986664468,19.946829
6917402618164359680,315.05580512830227,-0.9168563289710495,1.5369234384680401,17.410479
6917402618164361472,315.0488920784512,-0.915206088510803,0.9301109671688579,20.230268
